date,time,segment,scan.no,obs.sp,obs.no,foraging,preening,locomotion,resting,alert,remarks
17.3.20,10:00 AM,165,1,Black-headed Ibis,1,1,0,0,0,0,
17.3.20,10:00 AM,165,1,Black-tailed Godwit,15,15,0,0,0,0,
17.3.20,10:00 AM,165,1,Grey Plover,2,2,0,0,0,0,
17.3.20,10:30 AM,165,2,Whimbrel,2,0,0,0,2,0,
17.3.20,10:30 AM,165,2,Common Redshank,18,18,0,0,0,0,
17.3.20,10:30 AM,165,2,Black-headed Ibis,6,5,0,0,1,0,
17.3.20,10:30 AM,165,2,Grey Plover,2,2,0,0,0,0,
17.3.20,10:30 AM,165,2,Black-tailed Godwit,19,19,0,0,0,0,
17.3.20,11:00 AM,165,3,Black-tailed Godwit,3,3,0,0,0,0,
17.3.20,11:00 AM,165,3,Common Redshank,35,35,0,0,0,0,
17.3.20,11:00 AM,165,3,Black-headed Ibis,2,2,0,0,0,0,
17.3.20,11:00 AM,165,3,Common Greenshank,1,1,0,0,0,0,
17.3.20,11:00 AM,165,3,Grey Plover,1,1,0,0,0,0,
17.3.20,11:30 AM,165,4,Black-headed Ibis,6,6,0,0,0,0,
17.3.20,11:30 AM,165,4,Grey Plover,10,10,0,0,0,0,
17.3.20,11:30 AM,165,4,Black-tailed Godwit,19,19,0,0,0,0,
17.3.20,11:30 AM,165,4,Common Redshank,22,22,0,0,0,0,
17.3.20,12:00 PM,165,5,Common Redshank,31,31,0,0,0,0,skimmer -1323 individuals
17.3.20,12:00 PM,165,5,Grey Plover,7,7,0,0,0,0,
17.3.20,12:00 PM,165,5,Black-tailed Godwit,19,19,0,0,0,0,
17.3.20,12:00 PM,165,5,Black-headed Ibis,8,8,0,0,0,0,
17.3.20,12:00 PM,165,5,Lesser Sand Plover,21,21,0,0,0,0,
17.3.20,12:30 PM,165,6,Common Greenshank,1,1,0,0,0,0,
17.3.20,12:30 PM,165,6,Common Redshank,6,6,0,0,0,0,
17.3.20,12:30 PM,165,6,Grey Plover,8,8,0,0,0,0,
17.3.20,12:30 PM,165,6,Lesser Sand Plover,17,17,0,0,0,0,
17.3.20,12:30 PM,165,6,Black-headed Ibis,6,6,0,0,0,0,
17.3.20,12:30 PM,165,6,Black-tailed Godwit,28,28,0,0,0,0,
29.2.20,7:30 AM,160,1,Black-headed Ibis,5,3,2,0,0,0,
29.2.20,7:30 AM,160,1,Eurasian Curlew,3,3,0,0,0,0,
29.2.20,7:30 AM,160,1,Grey Plover,9,4,0,0,5,0,
29.2.20,7:30 AM,160,1,Common Redshank,19,19,0,0,0,0,
29.2.20,7:30 AM,160,1,Black-tailed Godwit,31,31,0,0,0,0,
29.2.20,7:30 AM,160,1,Common Greenshank,4,4,0,0,0,0,
29.2.20,7:30 AM,160,1,Curlew Sandpiper,3,3,0,0,0,0,
29.2.20,8:00 AM,160,2,Common Redshank,28,28,0,0,0,0,
29.2.20,8:00 AM,160,2,Lesser Sand Plover,41,35,6,0,0,0,
29.2.20,8:00 AM,160,2,Black-headed Ibis,11,11,0,0,0,0,
29.2.20,8:00 AM,160,2,Grey Plover,13,13,0,0,0,0,
29.2.20,8:00 AM,160,2,Eurasian Curlew,4,4,0,0,0,0,
29.2.20,8:00 AM,160,2,Common Greenshank,2,2,0,0,0,0,
29.2.20,8:00 AM,160,2,Black-tailed Godwit,38,38,0,0,0,0,
29.2.20,8:30 AM,160,3,Eurasian Curlew,6,4,1,1,0,0,
29.2.20,8:30 AM,160,3,Lesser Sand Plover,53,53,0,0,0,0,
29.2.20,8:30 AM,160,3,Common Redshank,24,24,0,0,0,0,
29.2.20,8:30 AM,160,3,Black-headed Ibis,8,8,0,0,0,0,
29.2.20,8:30 AM,160,3,Grey Plover,13,13,0,0,0,0,
29.2.20,8:30 AM,160,3,Black-tailed Godwit,35,35,0,0,0,0,
29.2.20,9:00 AM,160,4,Eurasian Curlew,6,6,0,0,0,0,
29.2.20,9:00 AM,160,4,Lesser Sand Plover,50,50,0,0,0,0,
29.2.20,9:00 AM,160,4,Common Redshank,24,24,0,0,0,0,
29.2.20,9:00 AM,160,4,Black-headed Ibis,8,8,0,0,0,0,
29.2.20,9:00 AM,160,4,Grey Plover,13,13,0,0,0,0,
29.2.20,9:00 AM,160,4,Black-tailed Godwit,33,33,0,0,0,0,
29.2.20,9:00 AM,160,4,Common Greenshank,3,3,0,0,0,0,
29.2.20,9:30 AM,160,5,Lesser Sand Plover,48,48,0,0,0,0,
29.2.20,9:30 AM,160,5,Common Redshank,21,21,0,0,0,0,
29.2.20,9:30 AM,160,5,Black-headed Ibis,6,6,0,0,0,0,
29.2.20,9:30 AM,160,5,Grey Plover,11,11,0,0,0,0,
29.2.20,9:30 AM,160,5,Black-tailed Godwit,33,33,0,0,0,0,
29.2.20,9:30 AM,160,5,Common Greenshank,3,3,0,0,0,0,
29.2.20,9:30 AM,160,5,Curlew Sandpiper,2,2,0,0,0,0,
29.2.20,10:00 AM,160,6,Lesser Sand Plover,56,56,0,0,0,0,
29.2.20,10:00 AM,160,6,Common Redshank,27,27,0,0,0,0,
29.2.20,10:00 AM,160,6,Black-headed Ibis,5,5,0,0,0,0,
29.2.20,10:00 AM,160,6,Grey Plover,13,13,0,0,0,0,
29.2.20,10:00 AM,160,6,Black-tailed Godwit,29,29,0,0,0,0,
29.2.20,10:00 AM,160,6,Curlew Sandpiper,2,2,0,0,0,0,
11.3.20,7:30 AM,117,1,Terek Sandpiper,1,1,0,0,0,0,
11.3.20,7:30 AM,117,1,Little Stint,1,1,0,0,0,0,
11.3.20,7:30 AM,117,1,Common Redshank,1,1,0,0,0,0,
11.3.20,7:30 AM,117,1,Grey Plover,4,4,0,0,0,0,
11.3.20,7:30 AM,117,1,Kentish Plover,4,4,0,0,0,0,
11.3.20,7:30 AM,117,1,Common Greenshank,1,1,0,0,0,0,
11.3.20,7:30 AM,117,1,Lesser Sand Plover,65,65,0,0,0,0,
11.3.20,8:00 AM,117,2,Terek Sandpiper,2,2,0,0,0,0,
11.3.20,8:00 AM,117,2,Common Greenshank,2,2,0,0,0,0,
11.3.20,8:00 AM,117,2,Common Redshank,3,3,0,0,0,0,
11.3.20,8:00 AM,117,2,Kentish Plover,2,2,0,0,0,0,
11.3.20,8:00 AM,117,2,Grey Plover,2,2,0,0,0,0,
11.3.20,8:00 AM,117,2,Lesser Sand Plover,33,33,0,0,0,0,
11.3.20,8:30 AM,117,3,Common Greenshank,1,1,0,0,0,0,
11.3.20,8:30 AM,117,3,Common Redshank,2,2,0,0,0,0,
11.3.20,8:30 AM,117,3,Grey Plover,2,2,0,0,0,0,
11.3.20,8:30 AM,117,3,Kentish Plover,2,2,0,0,0,0,
11.3.20,8:30 AM,117,3,Terek Sandpiper,1,1,0,0,0,0,
11.3.20,8:30 AM,117,3,Lesser Sand Plover,47,47,0,0,0,0,
11.3.20,9:00 AM,117,4,Common Redshank,10,10,0,0,0,0,
11.3.20,9:00 AM,117,4,Grey Plover,2,2,0,0,0,0,
11.3.20,9:00 AM,117,4,Lesser Sand Plover,27,27,0,0,0,0,
11.3.20,9:30 AM,117,5,Black-headed Ibis,2,2,0,0,0,0,
11.3.20,9:30 AM,117,5,Lesser Sand Plover,31,31,0,0,0,0,
11.3.20,9:30 AM,117,5,Kentish Plover,1,1,0,0,0,0,
11.3.20,9:30 AM,117,5,Grey Plover,2,2,0,0,0,0,
11.3.20,9:30 AM,117,5,Common Redshank,1,1,0,0,0,0,
11.3.20,10:00 AM,117,6,Common Greenshank,1,1,0,0,0,0,
11.3.20,10:00 AM,117,6,Common Redshank,8,8,0,0,0,0,
11.3.20,10:00 AM,117,6,Grey Plover,4,4,0,0,0,0,
11.3.20,10:00 AM,117,6,Lesser Sand Plover,24,24,0,0,0,0,
11.3.20,10:00 AM,117,6,Eurasian Curlew,1,1,0,0,0,0,
13.3.20,7:25 AM,7,1,Pied Avocet,17,17,0,0,0,0,
13.3.20,7:25 AM,7,1,Kentish Plover,5,5,0,0,0,0,
13.3.20,7:25 AM,7,1,Black-tailed Godwit,74,74,0,0,0,0,
13.3.20,7:55 AM,7,2,Black-tailed Godwit,212,212,0,0,0,0,
13.3.20,7:55 AM,7,2,Pied Avocet,18,17,1,0,0,0,some of them were spraded and some of them were in a cluster of groups
13.3.20,7:55 AM,7,2,Grey Plover,1,1,0,0,0,0,
13.3.20,7:55 AM,7,2,Kentish Plover,2,,2,0,0,0,
13.3.20,8:25 AM,7,3,Pied Avocet,19,19,0,0,0,0,
13.3.20,8:25 AM,7,3,Grey Plover,1,1,0,0,0,0,
13.3.20,8:25 AM,7,3,Lesser Sand Plover,2,2,0,0,0,0,
13.3.20,8:25 AM,7,3,Kentish Plover,2,2,0,0,0,0,
13.3.20,8:25 AM,7,3,Black-tailed Godwit,199,197,2,0,0,0,
13.3.20,8:55 AM,7,4,Lesser Sand Plover,1,1,0,0,0,0,
13.3.20,8:55 AM,7,4,Kentish Plover,1,1,0,0,0,0,
13.3.20,8:55 AM,7,4,Pied Avocet,58,56,0,0,2,0,
13.3.20,9:25 AM,7,5,Pied Avocet,103,98,2,0,3,0,
13.3.20,9:25 AM,7,5,Common Redshank,3,3,0,0,0,0,
13.3.20,9:55 AM,7,6,Pied Avocet,244,235,9,0,0,0,
14.3.20,8:00 AM,23,1,Black-tailed Godwit,452,452,0,0,0,0,some of them were spraded and some of them were in a cluster of groups
14.3.20,8:00 AM,23,1,Grey Plover,3,3,0,0,0,0,
14.3.20,8:00 AM,23,1,Eurasian Curlew,1,1,0,0,0,0,
14.3.20,8:00 AM,23,1,Kentish Plover,21,10,0,0,11,0,
14.3.20,8:30 AM,23,2,Grey Plover,2,2,0,0,0,0,
14.3.20,8:30 AM,23,2,Common Redshank,1,1,0,0,0,0,
14.3.20,8:30 AM,23,2,Pied Avocet,3,3,0,0,0,0,
14.3.20,8:30 AM,23,2,Kentish Plover,8,0,3,0,5,0,
14.3.20,8:30 AM,23,2,Eurasian Curlew,2,2,0,0,0,0,
14.3.20,9:00 AM,23,3,Black-headed Ibis,1,1,0,0,0,0,
14.3.20,9:00 AM,23,3,Lesser Sand Plover,1,1,0,0,0,0,
14.3.20,9:00 AM,23,3,Kentish Plover,17,17,0,0,0,0,
14.3.20,9:00 AM,23,3,Eurasian Curlew,1,1,0,0,0,0,
14.3.20,9:30 AM,23,4,Grey Plover,11,0,11,0,0,0,
14.3.20,9:30 AM,23,4,Eurasian Curlew,2,2,0,0,0,0,
14.3.20,9:30 AM,23,4,Black-headed Ibis,3,3,0,0,0,0,
14.3.20,9:30 AM,23,4,Pied Avocet,12,7,3,0,2,0,
14.3.20,9:30 AM,23,4,Kentish Plover,9,9,0,0,0,0,
14.3.20,9:30 AM,23,4,Lesser Sand Plover,1,1,0,0,0,0,
14.3.20,10:00 AM,23,5,Black-headed Ibis,3,3,0,0,0,0,
14.3.20,10:00 AM,23,5,Pied Avocet,7,7,0,0,0,0,
14.3.20,10:00 AM,23,5,Grey Plover,12,12,0,0,0,0,
14.3.20,10:00 AM,23,5,Eurasian Curlew,2,2,0,0,0,0,
14.3.20,10:00 AM,23,5,Kentish Plover,3,3,0,0,0,0,
14.3.20,10:30 AM,23,6,Black-headed Ibis,2,2,0,0,0,0,
14.3.20,10:30 AM,23,6,Grey Plover,13,13,0,0,0,0,
14.3.20,10:30 AM,23,6,Pied Avocet,5,5,0,0,0,0,
14.3.20,10:30 AM,23,6,Eurasian Curlew,3,3,0,0,0,0,
16.3.20,9:30 AM,158,1,Black-tailed Godwit,222,222,0,0,0,0,skimmers 1328 ind.
16.3.20,9:30 AM,158,1,Common Redshank,1,1,0,0,0,0,some of them were spraded and some of them were in a cluster of groups
16.3.20,10:00 AM,158,2,Black-tailed Godwit,222,222,0,0,0,0,
16.3.20,10:00 AM,158,2,Common Redshank,4,4,0,0,0,0,
16.3.20,10:00 AM,158,2,Great Knot,1,1,0,0,0,0,
16.3.20,10:30 AM,158,3,Common Greenshank,3,3,0,0,0,0,
16.3.20,10:30 AM,158,3,Common Redshank,5,5,0,0,0,0,
16.3.20,10:30 AM,158,3,Black-tailed Godwit,138,138,0,0,0,0,
16.3.20,11:00 AM,158,4,Common Redshank,7,7,0,0,0,0,
16.3.20,11:00 AM,158,4,Great Knot,1,1,0,0,0,0,
16.3.20,11:00 AM,158,4,Black-tailed Godwit,99,99,0,0,0,0,
16.3.20,11:00 AM,158,4,Lesser Sand Plover,13,13,0,0,0,0,
16.3.20,11:00 AM,158,4,Eurasian Curlew,3,2,0,0,1,0,
16.3.20,11:30 AM,158,5,Black-tailed Godwit,61,61,0,0,0,0,
16.3.20,11:30 AM,158,5,Lesser Sand Plover,28,28,0,0,0,0,
16.3.20,11:30 AM,158,5,Eurasian Curlew,3,2,0,0,1,0,
16.3.20,11:30 AM,158,5,Common Redshank,11,11,0,0,0,0,
16.3.20,12:00 PM,158,6,Black-tailed Godwit,25,25,0,0,0,0,
16.3.20,12:00 PM,158,6,Lesser Sand Plover,3,3,0,0,0,0,
16.3.20,12:00 PM,158,6,Common Redshank,2,2,0,0,0,0,
16.3.20,12:00 PM,158,6,Great Knot,1,1,0,0,0,0,
22.3.20,2:00 PM,30,1,Lesser Sand Plover,33,33,0,0,0,0,"26 fishermen collecting fish from the intertidal, gull's flock_61 ind."
22.3.20,2:00 PM,30,1,Common Redshank,17,17,0,0,0,0,
22.3.20,2:00 PM,30,1,Grey Plover,7,4,3,0,0,0,
22.3.20,2:00 PM,30,1,Black-headed Ibis,9,6,0,0,3,0,
22.3.20,2:00 PM,30,1,Common Greenshank,13,3,6,0,4,0,
22.3.20,2:00 PM,30,1,Kentish Plover,8,8,0,0,0,0,
22.3.20,2:30 PM,30,2,Kentish Plover,12,8,4,0,0,0,
22.3.20,2:30 PM,30,2,Eurasian Curlew,3,3,0,0,0,0,
22.3.20,2:30 PM,30,2,Lesser Sand Plover,31,31,0,0,0,0,
22.3.20,2:30 PM,30,2,Grey Plover,7,0,0,0,7,0,
22.3.20,2:30 PM,30,2,Common Greenshank,8,4,0,3,1,0,
22.3.20,2:30 PM,30,2,Common Redshank,17,15,2,0,0,0,
22.3.20,2:30 PM,30,2,Black-headed Ibis,6,6,0,0,0,0,
22.3.20,3:00 PM,30,3,Kentish Plover,12,12,0,0,0,0,
22.3.20,3:00 PM,30,3,Eurasian Curlew,3,3,0,0,0,0,
22.3.20,3:00 PM,30,3,Lesser Sand Plover,31,31,0,0,0,0,
22.3.20,3:00 PM,30,3,Grey Plover,7,7,0,0,0,0,
22.3.20,3:00 PM,30,3,Common Greenshank,8,8,0,0,0,0,
22.3.20,3:00 PM,30,3,Common Redshank,17,17,0,0,0,0,
22.3.20,3:00 PM,30,3,Black-headed Ibis,6,6,0,0,0,0,
22.3.20,3:00 PM,30,3,Pied Avocet,2,2,0,0,0,0,
22.3.20,3:00 PM,30,3,Black-tailed Godwit,4,4,0,0,0,0,
22.3.20,3:30 PM,30,4,Eurasian Curlew,5,5,0,0,0,0,
22.3.20,3:30 PM,30,4,Lesser Sand Plover,28,28,0,0,0,0,
22.3.20,3:30 PM,30,4,Grey Plover,5,5,0,0,0,0,
22.3.20,3:30 PM,30,4,Common Greenshank,4,4,0,0,0,0,
22.3.20,3:30 PM,30,4,Common Redshank,21,21,0,0,0,0,
22.3.20,3:30 PM,30,4,Black-headed Ibis,4,4,0,0,0,0,
22.3.20,3:30 PM,30,4,Pied Avocet,2,2,0,0,0,0,
22.3.20,3:30 PM,30,4,Black-tailed Godwit,4,4,0,0,0,0,
22.3.20,4:00 PM,30,5,Black-tailed Godwit,12,12,0,0,0,0,
22.3.20,4:00 PM,30,5,Common Greenshank,2,2,0,0,0,0,
22.3.20,4:00 PM,30,5,Common Redshank,8,8,0,0,0,0,
22.3.20,4:00 PM,30,5,Lesser Sand Plover,18,18,0,0,0,0,
22.3.20,4:00 PM,30,5,Grey Plover,3,3,0,0,0,0,
22.3.20,4:00 PM,30,5,Pied Avocet,1,0,0,0,1,0,
22.3.20,4:30 PM,30,6,Black-tailed Godwit,19,19,0,0,0,0,
22.3.20,4:30 PM,30,6,Lesser Sand Plover,22,22,0,0,0,0,
22.3.20,4:30 PM,30,6,Common Greenshank,2,2,0,0,0,0,
22.3.20,4:30 PM,30,6,Pied Avocet,1,1,0,0,0,0,
22.3.20,4:30 PM,30,6,Grey Plover,3,3,0,0,0,0,
22.3.20,4:30 PM,30,6,Common Redshank,13,13,0,0,0,0,
19.3.20,11:30 AM,124,1,Curlew Sandpiper,8,8,0,0,0,0,
19.3.20,11:30 AM,124,1,Black-headed Ibis,6,6,0,0,0,0,
19.3.20,11:30 AM,124,1,Little Stint,57,57,0,0,0,0,
19.3.20,11:30 AM,124,1,Lesser Sand Plover,658,658,0,0,0,0,most of them were spraded but some were in cluster groups
19.3.20,11:30 AM,124,1,Black-tailed Godwit,4,4,0,0,0,0,
19.3.20,11:30 AM,124,1,Common Redshank,18,18,0,0,0,0,
19.3.20,11:30 AM,124,1,Red Knot,1,1,0,0,0,0,
19.3.20,12:00 PM,124,2,Black-headed Ibis,8,8,0,0,0,0,
19.3.20,12:00 PM,124,2,Eurasian Curlew,2,2,0,0,0,0,
19.3.20,12:00 PM,124,2,Common Redshank,19,19,0,0,0,0,
19.3.20,12:00 PM,124,2,Little Stint,80,80,0,0,0,0,
19.3.20,12:00 PM,124,2,Spoon-billed Sandpiper,2,2,0,0,0,0,
19.3.20,12:00 PM,124,2,Great Knot,2,2,0,0,0,0,
19.3.20,12:00 PM,124,2,Curlew Sandpiper,18,18,0,0,0,0,
19.3.20,12:00 PM,124,2,Lesser Sand Plover,712,712,0,0,0,0,
19.3.20,12:00 PM,124,2,Dunlin,1,1,0,0,0,0,all birds flew
19.3.20,12:30 PM,124,3,Black-headed Ibis,3,3,0,0,0,0,
19.3.20,12:30 PM,124,3,Common Redshank,1,0,0,0,1,0,
19.3.20,1:00 PM,124,4,Black-headed Ibis,6,6,0,0,0,0,
19.3.20,1:00 PM,124,4,Black-tailed Godwit,2,2,0,0,0,0,
19.3.20,1:00 PM,124,4,Common Redshank,5,5,0,0,0,0,
19.3.20,1:00 PM,124,4,Eurasian Curlew,1,1,0,0,0,0,
19.3.20,1:00 PM,124,4,Lesser Sand Plover,17,17,0,0,0,0,
19.3.20,1:00 PM,124,4,Little Stint,3,3,0,0,0,0,
19.3.20,1:00 PM,124,4,Curlew Sandpiper,5,5,0,0,0,0,
19.3.20,1:00 PM,124,4,Great Knot,2,2,0,0,0,0,
19.3.20,1:00 PM,124,5,Little Stint,3,3,0,0,0,0,
19.3.20,1:00 PM,124,5,Common Redshank,7,7,0,0,0,0,
19.3.20,1:00 PM,124,5,Black-headed Ibis,3,3,0,0,0,0,
19.3.20,1:00 PM,124,5,Black-tailed Godwit,1,1,0,0,0,0,
19.3.20,1:00 PM,124,5,Curlew Sandpiper,1,1,0,0,0,0,
19.3.20,1:00 PM,124,5,Lesser Sand Plover,31,31,0,0,0,0,
19.3.20,2:00 PM,124,6,Black-headed Ibis,6,6,0,0,0,0,
19.3.20,2:00 PM,124,6,Grey Plover,3,3,0,0,0,0,
19.3.20,2:00 PM,124,6,Common Redshank,8,8,0,0,0,0,
19.3.20,2:00 PM,124,6,Little Stint,8,8,0,0,0,0,
19.3.20,2:00 PM,124,6,Broad-billed Sandpiper,2,2,0,0,0,0,
19.3.20,2:00 PM,124,6,Lesser Sand Plover,50,50,0,0,0,0,
19.3.20,2:00 PM,124,6,Curlew Sandpiper,1,1,0,0,0,0,
5.3.20,11:50 AM,122,1,Common Redshank,37,37,0,0,0,0,
5.3.20,11:50 AM,122,1,Terek Sandpiper,2,2,0,0,0,0,
5.3.20,11:50 AM,122,1,Black-headed Ibis,9,9,0,0,0,0,
5.3.20,11:50 AM,122,1,Sanderling,2,2,0,0,0,0,
5.3.20,11:50 AM,122,1,Ruddy Turnstone,2,2,0,0,0,0,
5.3.20,11:50 AM,122,1,Lesser Sand Plover,3,3,0,0,0,0,
5.3.20,11:50 AM,122,1,Common Greenshank,2,2,0,0,0,0,
5.3.20,11:50 AM,122,1,Red Knot,2,2,0,0,0,0,
5.3.20,11:50 AM,122,1,Great Knot,1,1,0,0,0,0,
5.3.20,11:50 AM,122,1,Little Stint,18,18,0,0,0,0,
5.3.20,11:50 AM,122,1,Curlew Sandpiper,6,6,0,0,0,0,
5.3.20,12:20 PM,122,2,Common Greenshank,1,1,0,0,0,0,
5.3.20,12:20 PM,122,2,Curlew Sandpiper,3,3,0,0,0,0,
5.3.20,12:20 PM,122,2,Terek Sandpiper,2,0,0,0,2,0,
5.3.20,12:20 PM,122,2,Eurasian Curlew,1,0,0,0,1,0,
5.3.20,12:20 PM,122,2,Black-headed Ibis,10,10,0,0,0,0,
5.3.20,12:20 PM,122,2,Little Stint,1,1,0,0,0,0,
5.3.20,12:20 PM,122,2,Great Knot,1,1,0,0,0,0,
5.3.20,12:50 PM,122,3,Great Knot,1,1,0,0,0,0,
5.3.20,12:50 PM,122,3,Dunlin,1,1,0,0,0,0,
5.3.20,12:50 PM,122,3,Curlew Sandpiper,4,4,0,0,0,0,
5.3.20,12:50 PM,122,3,Little Stint,9,9,0,0,0,0,
5.3.20,12:50 PM,122,3,Common Redshank,29,29,0,0,0,0,
5.3.20,12:50 PM,122,3,Black-headed Ibis,7,7,0,0,0,0,
5.3.20,12:50 PM,122,3,Common Greenshank,6,6,0,0,0,0,
5.3.20,12:50 PM,122,3,Lesser Sand Plover,32,32,0,0,0,0,
5.3.20,12:50 PM,122,3,Terek Sandpiper,2,2,0,0,0,0,
5.3.20,12:50 PM,122,3,Red Knot,1,1,0,0,0,0,
5.3.20,1:20 PM,122,4,Great Knot,1,1,0,0,0,0,
5.3.20,1:20 PM,122,4,Red Knot,2,2,0,0,0,0,
5.3.20,1:20 PM,122,4,Curlew Sandpiper,4,4,0,0,0,0,
5.3.20,1:20 PM,122,4,Little Stint,7,7,0,0,0,0,
5.3.20,1:20 PM,122,4,Common Redshank,31,31,0,0,0,0,
5.3.20,1:20 PM,122,4,Black-headed Ibis,4,4,0,0,0,0,
5.3.20,1:20 PM,122,4,Common Greenshank,5,5,0,0,0,0,
5.3.20,1:20 PM,122,4,Lesser Sand Plover,28,28,0,0,0,0,
5.3.20,1:20 PM,122,4,Terek Sandpiper,2,2,0,0,0,0,
5.3.20,1:50 PM,122,5,Great Knot,2,2,0,0,0,0,
5.3.20,1:50 PM,122,5,Red Knot,2,2,0,0,0,0,
5.3.20,1:50 PM,122,5,Curlew Sandpiper,2,2,0,0,0,0,
5.3.20,1:50 PM,122,5,Lesser Sand Plover,26,21,0,0,5,0,
5.3.20,1:50 PM,122,5,Terek Sandpiper,2,2,0,0,0,0,
5.3.20,1:50 PM,122,5,Common Greenshank,7,7,0,0,0,0,
5.3.20,1:50 PM,122,5,Common Redshank,26,26,0,0,0,0,
5.3.20,1:50 PM,122,5,Little Stint,4,4,0,0,0,0,
5.3.20,2:20 PM,122,6,Common Redshank,6,6,0,0,0,0,
5.3.20,2:20 PM,122,6,Curlew Sandpiper,1,1,0,0,0,0,
5.3.20,2:20 PM,122,6,Lesser Sand Plover,57,57,0,0,0,0,
5.3.20,2:20 PM,122,6,Great Knot,1,1,0,0,0,0,
1.3.20,8:00 AM,121,1,Lesser Sand Plover,19,19,0,0,0,0,
1.3.20,8:00 AM,121,1,Common Redshank,22,22,0,0,0,0,
1.3.20,8:00 AM,121,1,Curlew Sandpiper,3,3,0,0,0,0,
1.3.20,8:00 AM,121,1,Little Stint,3,3,0,0,0,0,
1.3.20,8:30 AM,121,2,Common Redshank,22,22,0,0,0,0,
1.3.20,8:30 AM,121,2,Lesser Sand Plover,23,23,0,0,0,0,
1.3.20,8:30 AM,121,2,Curlew Sandpiper,3,3,0,0,0,0,
1.3.20,8:30 AM,121,2,Little Stint,3,3,0,0,0,0,
1.3.20,8:30 AM,121,2,Black-headed Ibis,4,4,0,0,0,0,
1.3.20,8:30 AM,121,2,Eurasian Curlew,1,0,1,0,0,0,
1.3.20,9:00 AM,121,3,Common Redshank,18,18,0,0,0,0,
1.3.20,9:00 AM,121,3,Lesser Sand Plover,52,52,0,0,0,0,
1.3.20,9:00 AM,121,3,Little Stint,9,9,0,0,0,0,
1.3.20,9:00 AM,121,3,Common Greenshank,2,2,0,0,0,0,
1.3.20,9:00 AM,121,3,Dunlin,1,1,0,0,0,0,
1.3.20,9:00 AM,121,3,Curlew Sandpiper,3,3,0,0,0,0,
1.3.20,9:30 AM,121,4,Common Redshank,18,18,0,0,0,0,
1.3.20,9:30 AM,121,4,Lesser Sand Plover,52,52,0,0,0,0,
1.3.20,9:30 AM,121,4,Little Stint,7,7,0,0,0,0,
1.3.20,9:30 AM,121,4,Common Greenshank,2,2,0,0,0,0,
