date,time,segment,scan.no,obs.sp,obs.no,foraging,preening,locomotion,resting,alert,remarks
1.3.20,9:30 AM,121,4,Dunlin,1,1,0,0,0,0,
1.3.20,9:30 AM,121,4,Curlew Sandpiper,3,3,0,0,0,0,
1.3.20,9:30 AM,121,4,Broad-billed Sandpiper,2,2,0,0,0,0,
1.3.20,10:00 AM,121,5,Great Knot,1,1,0,0,0,0,
1.3.20,10:00 AM,121,5,Common Redshank,28,28,0,0,0,0,
1.3.20,10:00 AM,121,5,Lesser Sand Plover,52,52,0,0,0,0,
1.3.20,10:00 AM,121,5,Little Stint,4,4,0,0,0,0,
1.3.20,10:00 AM,121,5,Common Greenshank,2,2,0,0,0,0,
1.3.20,10:00 AM,121,5,Curlew Sandpiper,3,3,0,0,0,0,
1.3.20,10:00 AM,121,5,Broad-billed Sandpiper,2,2,0,0,0,0,
1.3.20,10:30 AM,121,6,Great Knot,1,1,0,0,0,0,
1.3.20,10:30 AM,121,6,Common Redshank,28,28,0,0,0,0,
1.3.20,10:30 AM,121,6,Lesser Sand Plover,52,52,0,0,0,0,
1.3.20,10:30 AM,121,6,Little Stint,4,4,0,0,0,0,
1.3.20,10:30 AM,121,6,Common Greenshank,2,2,0,0,0,0,
1.3.20,10:30 AM,121,6,Curlew Sandpiper,3,3,0,0,0,0,
2.3.20,8:30 AM,119,1,Black-tailed Godwit,16,16,0,0,0,0,
2.3.20,8:30 AM,119,1,Common Greenshank,4,2,0,0,2,0,
2.3.20,8:30 AM,119,1,Common Redshank,13,9,2,0,2,0,
2.3.20,8:30 AM,119,1,Little Stint,2,2,0,0,0,0,
2.3.20,9:00 AM,119,2,Black-tailed Godwit,7,7,0,0,0,0,
2.3.20,9:00 AM,119,2,Common Greenshank,3,1,0,0,2,0,
2.3.20,9:00 AM,119,2,Common Redshank,14,14,0,0,0,0,
2.3.20,9:00 AM,119,2,Eurasian Curlew,3,3,0,0,0,0,
2.3.20,9:00 AM,119,2,Lesser Sand Plover,8,8,0,0,0,0,
2.3.20,9:30 AM,119,3,Common Redshank,17,17,0,0,0,0,
2.3.20,9:30 AM,119,3,Common Greenshank,1,1,0,0,0,0,
2.3.20,9:30 AM,119,3,Black-tailed Godwit,11,11,0,0,0,0,
2.3.20,9:30 AM,119,3,Black-headed Ibis,5,5,0,0,0,0,
2.3.20,9:30 AM,119,3,Ruddy Turnstone,2,2,0,0,0,0,
2.3.20,9:30 AM,119,3,Grey Plover,7,4,0,0,3,0,
2.3.20,9:30 AM,119,3,Lesser Sand Plover,9,9,0,0,0,0,
2.3.20,9:30 AM,119,3,Eurasian Curlew,3,3,0,0,0,0,
2.3.20,10:00 AM,119,4,Common Redshank,17,17,0,0,0,0,
2.3.20,10:00 AM,119,4,Common Greenshank,1,1,0,0,0,0,
2.3.20,10:00 AM,119,4,Black-tailed Godwit,11,11,0,0,0,0,
2.3.20,10:00 AM,119,4,Black-headed Ibis,5,5,0,0,0,0,
2.3.20,10:00 AM,119,4,Ruddy Turnstone,2,2,0,0,0,0,
2.3.20,10:00 AM,119,4,Grey Plover,7,5,0,0,2,0,
2.3.20,10:00 AM,119,4,Lesser Sand Plover,9,9,0,0,0,0,
2.3.20,10:00 AM,119,4,Eurasian Curlew,3,3,0,0,0,0,
2.3.20,10:30 AM,119,5,Common Redshank,20,20,0,0,0,0,
2.3.20,10:30 AM,119,5,Common Greenshank,2,2,0,0,0,0,
2.3.20,10:30 AM,119,5,Black-tailed Godwit,9,9,0,0,0,0,
2.3.20,10:30 AM,119,5,Black-headed Ibis,3,3,0,0,0,0,
2.3.20,10:30 AM,119,5,Little Stint,2,2,0,0,0,0,
2.3.20,10:30 AM,119,5,Grey Plover,4,4,0,0,0,0,
2.3.20,10:30 AM,119,5,Lesser Sand Plover,19,19,0,0,0,0,
2.3.20,10:30 AM,119,5,Eurasian Curlew,2,2,0,0,0,0,
2.3.20,11:00 AM,119,6,Curlew Sandpiper,3,3,0,0,0,0,
2.3.20,11:00 AM,119,6,Common Redshank,24,24,0,0,0,0,
2.3.20,11:00 AM,119,6,Common Greenshank,2,2,0,0,0,0,
2.3.20,11:00 AM,119,6,Black-tailed Godwit,9,9,0,0,0,0,
2.3.20,11:00 AM,119,6,Black-headed Ibis,3,3,0,0,0,0,
2.3.20,11:00 AM,119,6,Little Stint,2,2,0,0,0,0,
2.3.20,11:00 AM,119,6,Grey Plover,4,4,0,0,0,0,
2.3.20,11:00 AM,119,6,Lesser Sand Plover,26,26,0,0,0,0,
24.3.20,9:00 AM,118,1,Common Redshank,21,13,3,0,5,0,
24.3.20,9:00 AM,118,1,Black-headed Ibis,6,2,2,2,0,0,
24.3.20,9:00 AM,118,1,Pied Avocet,8,4,1,0,3,0,
24.3.20,9:00 AM,118,1,Kentish Plover,7,3,2,0,2,0,
24.3.20,9:30 AM,118,2,Black-headed Ibis,6,3,1,1,1,0,
24.3.20,9:30 AM,118,2,Common Redshank,28,21,0,0,7,0,
24.3.20,9:30 AM,118,2,Black-tailed Godwit,22,22,0,0,0,0,
24.3.20,9:30 AM,118,2,Pied Avocet,11,10,1,0,0,0,
24.3.20,10:00 AM,118,3,Lesser Sand Plover,1,1,0,0,0,0,
24.3.20,10:00 AM,118,3,Common Redshank,23,23,0,0,0,0,
24.3.20,10:00 AM,118,3,Black-tailed Godwit,22,19,0,3,0,0,
24.3.20,10:00 AM,118,3,Little Stint,2,2,0,0,0,0,
24.3.20,10:00 AM,118,3,Black-headed Ibis,6,6,0,0,0,0,
24.3.20,10:00 AM,118,3,Pied Avocet,11,11,0,0,0,0,
24.3.20,10:30 AM,118,4,Black-tailed Godwit,18,18,0,0,0,0,
24.3.20,10:30 AM,118,4,Black-headed Ibis,6,6,0,0,0,0,
24.3.20,10:30 AM,118,4,Common Greenshank,1,1,0,0,0,0,
24.3.20,10:30 AM,118,4,Common Redshank,19,19,0,0,0,0,
24.3.20,10:30 AM,118,4,Lesser Sand Plover,18,18,0,0,0,0,
24.3.20,10:30 AM,118,4,Pied Avocet,11,11,0,0,0,0,
24.3.20,11:00 AM,118,5,Temminck's Stint,1,1,0,0,0,0,
24.3.20,11:00 AM,118,5,Little Stint,3,3,0,0,0,0,
24.3.20,11:00 AM,118,5,Common Redshank,12,12,0,0,0,0,
24.3.20,11:00 AM,118,5,Common Greenshank,2,2,0,0,0,0,
24.3.20,11:00 AM,118,5,Black-tailed Godwit,18,18,0,0,0,0,
24.3.20,11:00 AM,118,5,Black-headed Ibis,4,3,1,0,0,0,
24.3.20,11:00 AM,118,5,Lesser Sand Plover,23,23,0,0,0,0,
24.3.20,11:30 AM,118,6,Black-tailed Godwit,14,14,0,0,0,0,
24.3.20,11:30 AM,118,6,Black-headed Ibis,4,4,0,0,0,0,
24.3.20,11:30 AM,118,6,Lesser Sand Plover,14,14,0,0,0,0,
24.3.20,11:30 AM,118,6,Common Redshank,19,19,0,0,0,0,
24.3.20,11:30 AM,118,6,Common Greenshank,1,1,0,0,0,0,
24.3.20,11:30 AM,118,6,Little Stint,1,1,0,0,0,0,
24.3.20,11:30 AM,118,6,Pied Avocet,3,3,0,0,0,0,
21.3.20,1:20 PM,12,1,0,0,0,0,0,0,0,
21.3.20,1:50 PM,12,2,Eurasian Curlew,4,3,0,1,0,0,
21.3.20,1:50 PM,12,2,Black-headed Ibis,1,1,0,0,0,0,
21.3.20,2:20 PM,12,3,Eurasian Curlew,3,2,0,0,1,0,
21.3.20,2:20 PM,12,3,Common Redshank,3,3,0,0,0,0,
21.3.20,2:20 PM,12,3,Black-headed Ibis,3,3,0,0,0,0,
21.3.20,2:20 PM,12,3,Common Sandpiper,2,2,0,0,0,0,
21.3.20,2:50 PM,12,4,Eurasian Curlew,3,3,0,0,0,0,
21.3.20,2:50 PM,12,4,Common Redshank,2,2,0,0,0,0,
21.3.20,2:50 PM,12,4,Black-headed Ibis,2,2,0,0,0,0,
21.3.20,2:50 PM,12,4,Black-tailed Godwit,1,1,0,0,0,0,
21.3.20,2:50 PM,12,4,Common Sandpiper,2,2,0,0,0,0,
21.3.20,2:50 PM,12,4,Kentish Plover,3,3,0,0,0,0,
21.3.20,3:20 PM,12,5,Eurasian Curlew,4,2,0,0,2,0,
21.3.20,3:20 PM,12,5,Common Redshank,2,2,0,0,0,0,
21.3.20,3:20 PM,12,5,Black-headed Ibis,4,2,0,0,2,0,
21.3.20,3:20 PM,12,5,Grey-headed Lapwing,2,0,0,0,2,0,
21.3.20,3:20 PM,12,5,Common Sandpiper,2,2,0,0,0,0,
21.3.20,3:20 PM,12,5,Kentish Plover,3,2,0,0,1,0,
21.3.20,3:50 PM,12,6,Eurasian Curlew,4,4,0,0,0,0,
21.3.20,3:50 PM,12,6,Common Redshank,7,7,0,0,0,0,
21.3.20,3:50 PM,12,6,Black-headed Ibis,2,2,0,0,0,0,
21.3.20,3:50 PM,12,6,Grey-headed Lapwing,2,0,0,0,2,0,
21.3.20,3:50 PM,12,6,Pied Avocet,31,31,0,0,0,0,
21.3.20,3:50 PM,12,6,Kentish Plover,3,3,0,0,0,0,
21.3.20,1:30 PM,14,1,Eurasian Curlew,1,1,0,0,0,0,
21.3.20,1:30 PM,14,1,Whimbrel,1,0,0,0,1,0,
21.3.20,1:30 PM,14,1,Grey Plover,1,0,0,0,1,0,
21.3.20,1:30 PM,14,1,Pied Avocet,52,52,0,0,0,0,
21.3.20,1:30 PM,14,1,Common Greenshank,1,1,0,0,0,0,
21.3.20,1:30 PM,14,1,Kentish Plover,3,3,0,0,0,0,
21.3.20,2:00 PM,14,1,Lesser Sand Plover,4,4,0,0,0,0,
21.3.20,2:00 PM,14,2,Kentish Plover,2,2,0,0,0,0,
21.3.20,2:00 PM,14,2,Eurasian Curlew,3,3,0,0,0,0,
21.3.20,2:00 PM,14,2,Common Redshank,4,4,0,0,0,0,
21.3.20,2:00 PM,14,2,Common Greenshank,1,1,0,0,0,0,
21.3.20,2:30 PM,14,2,Whimbrel,1,1,0,0,0,0,
21.3.20,2:30 PM,14,3,Broad-billed Sandpiper,2,2,0,0,0,0,
21.3.20,2:30 PM,14,3,Kentish Plover,6,6,0,0,0,0,
21.3.20,2:30 PM,14,3,Lesser Sand Plover,52,52,0,0,0,0,
21.3.20,2:30 PM,14,3,Eurasian Curlew,6,6,0,0,0,0,
21.3.20,2:30 PM,14,3,Common Redshank,4,4,0,0,0,0,
21.3.20,2:30 PM,14,3,Common Greenshank,1,1,0,0,0,0,
21.3.20,3:00 PM,14,3,Curlew Sandpiper,6,6,0,0,0,0,
21.3.20,3:00 PM,14,4,Eurasian Curlew,19,19,0,0,0,0,
21.3.20,3:00 PM,14,4,Black-tailed Godwit,81,81,0,0,0,0,
21.3.20,3:00 PM,14,4,Common Redshank,6,6,0,0,0,0,
21.3.20,3:30 PM,14,4,Lesser Sand Plover,43,43,0,0,0,0,
21.3.20,3:30 PM,14,5,Pied Avocet,4,4,0,0,0,0,
21.3.20,3:30 PM,14,5,Eurasian Curlew,16,16,0,0,0,0,
21.3.20,3:30 PM,14,5,Common Redshank,10,10,0,0,0,0,
21.3.20,3:30 PM,14,5,Lesser Sand Plover,32,32,0,0,0,0,
21.3.20,4:00 PM,14,5,Kentish Plover,2,2,0,0,0,0,
21.3.20,4:00 PM,14,6,Kentish Plover,2,2,0,0,0,0,
21.3.20,4:00 PM,14,6,Broad-billed Sandpiper,2,2,0,0,0,0,
21.3.20,4:00 PM,14,6,Lesser Sand Plover,37,37,0,0,0,0,
21.3.20,4:00 PM,14,6,Common Redshank,5,5,0,0,0,0,
21.3.20,4:00 PM,14,6,Pied Avocet,4,4,0,0,0,0,
21.3.20,4:00 PM,14,6,Eurasian Curlew,12,12,0,0,0,0,
9.3.20,6:50 AM,156,1,Bar-tailed Godwit,1,1,0,0,0,0,
9.3.20,6:50 AM,156,1,Curlew Sandpiper,2,2,0,0,0,0,
9.3.20,6:50 AM,156,1,Black-tailed Godwit,16,16,0,0,0,0,
9.3.20,6:50 AM,156,1,Lesser Sand Plover,35,35,0,0,0,0,
9.3.20,6:50 AM,156,1,Eurasian Curlew,2,2,0,0,0,0,
9.3.20,6:50 AM,156,1,Grey Plover,12,6,0,2,4,0,
9.3.20,6:50 AM,156,1,Whimbrel,2,2,0,0,0,0,
9.3.20,6:50 AM,156,1,Common Redshank,19,12,0,0,7,0,
9.3.20,7:20 AM,156,2,Common Redshank,19,19,0,0,0,0,
9.3.20,7:20 AM,156,2,Curlew Sandpiper,2,2,0,0,0,0,
9.3.20,7:20 AM,156,2,Black-tailed Godwit,16,16,0,0,0,0,
9.3.20,7:20 AM,156,2,Lesser Sand Plover,42,42,0,0,0,0,
9.3.20,7:20 AM,156,2,Eurasian Curlew,1,1,0,0,0,0,
9.3.20,7:20 AM,156,2,Grey Plover,12,10,0,0,2,0,
9.3.20,7:20 AM,156,2,Whimbrel,1,1,0,0,0,0,
9.3.20,7:50 AM,156,3,Great Knot,2,2,0,0,0,0,
9.3.20,7:50 AM,156,3,Curlew Sandpiper,1,1,0,0,0,0,
9.3.20,7:50 AM,156,3,Black-tailed Godwit,18,18,0,0,0,0,
9.3.20,7:50 AM,156,3,Lesser Sand Plover,53,53,0,0,0,0,
9.3.20,7:50 AM,156,3,Eurasian Curlew,1,1,0,0,0,0,
9.3.20,7:50 AM,156,3,Grey Plover,12,12,0,0,0,0,
9.3.20,7:50 AM,156,3,Common Redshank,19,17,2,0,0,0,
9.3.20,8:20 AM,156,4,Common Redshank,26,26,0,0,0,0,
9.3.20,8:20 AM,156,4,Black-tailed Godwit,18,18,0,0,0,0,
9.3.20,8:20 AM,156,4,Lesser Sand Plover,55,55,0,0,0,0,
9.3.20,8:20 AM,156,4,Eurasian Curlew,3,3,0,0,0,0,
9.3.20,8:20 AM,156,4,Grey Plover,9,9,0,0,0,0,
9.3.20,8:20 AM,156,4,Common Greenshank,2,1,0,1,0,0,
9.3.20,8:50 AM,156,5,Little Stint,2,2,0,0,0,0,
9.3.20,8:50 AM,156,5,Common Redshank,26,26,0,0,0,0,
9.3.20,8:50 AM,156,5,Black-tailed Godwit,18,18,0,0,0,0,
9.3.20,8:50 AM,156,5,Lesser Sand Plover,51,51,0,0,0,0,
9.3.20,8:50 AM,156,5,Eurasian Curlew,3,3,0,0,0,0,
9.3.20,8:50 AM,156,5,Grey Plover,9,9,0,0,0,0,
9.3.20,8:50 AM,156,5,Common Greenshank,2,2,0,0,0,0,
9.3.20,9:20 AM,156,6,Little Stint,2,2,0,0,0,0,
9.3.20,9:20 AM,156,6,Common Redshank,26,26,0,0,0,0,
9.3.20,9:20 AM,156,6,Black-tailed Godwit,18,18,0,0,0,0,
9.3.20,9:20 AM,156,6,Lesser Sand Plover,51,51,0,0,0,0,
9.3.20,9:20 AM,156,6,Eurasian Curlew,3,3,0,0,0,0,
9.3.20,9:20 AM,156,6,Black-headed Ibis,9,9,0,0,0,0,
9.3.20,9:20 AM,156,6,Common Greenshank,2,2,0,0,0,0,
8.3.20,7:10 AM,152,1,Kentish Plover,6,4,0,0,2,0,
8.3.20,7:10 AM,152,1,Common Redshank,7,7,0,0,0,0,
8.3.20,7:10 AM,152,1,Black-tailed Godwit,23,20,3,0,0,0,
8.3.20,7:40 AM,152,2,Common Redshank,7,7,0,0,0,0,
8.3.20,7:40 AM,152,2,Kentish Plover,6,6,0,0,0,0,
8.3.20,7:40 AM,152,2,Lesser Sand Plover,8,8,0,0,0,0,
8.3.20,7:40 AM,152,2,Eurasian Curlew,2,2,0,0,0,0,
8.3.20,7:40 AM,152,2,Black-tailed Godwit,23,23,0,0,0,0,
8.3.20,8:10 AM,152,3,Black-tailed Godwit,19,19,0,0,0,0,
8.3.20,8:10 AM,152,3,Black-headed Ibis,7,4,1,2,0,0,
8.3.20,8:10 AM,152,3,Eurasian Curlew,3,2,0,0,1,0,
8.3.20,8:10 AM,152,3,Lesser Sand Plover,46,0,41,0,5,0,
8.3.20,8:10 AM,152,3,Common Redshank,12,12,0,0,0,0,
8.3.20,8:40 AM,152,4,Black-tailed Godwit,19,19,0,0,0,0,
8.3.20,8:40 AM,152,4,Black-headed Ibis,7,7,0,0,0,0,
8.3.20,8:40 AM,152,4,Eurasian Curlew,3,3,0,0,0,0,
8.3.20,8:40 AM,152,4,Lesser Sand Plover,46,46,0,0,0,0,
8.3.20,8:40 AM,152,4,Common Redshank,12,12,0,0,0,0,
8.3.20,8:40 AM,152,4,Grey Plover,3,1,0,0,2,0,
8.3.20,9:10 AM,152,5,Common Greenshank,1,1,0,0,0,0,
8.3.20,9:10 AM,152,5,Common Redshank,17,17,0,0,0,0,
8.3.20,9:10 AM,152,5,Lesser Sand Plover,41,41,0,0,0,0,
8.3.20,9:10 AM,152,5,Black-headed Ibis,11,11,0,0,0,0,
8.3.20,9:40 AM,152,6,Common Redshank,8,8,0,0,0,0,
8.3.20,9:40 AM,152,6,Common Greenshank,3,3,0,0,0,0,
8.3.20,9:40 AM,152,6,Lesser Sand Plover,36,36,0,0,0,0,
8.3.20,9:40 AM,152,6,Eurasian Curlew,2,2,0,0,0,0,
8.3.20,9:40 AM,152,6,Black-headed Ibis,11,11,0,0,0,0,
8.3.20,9:40 AM,152,6,Pied Avocet,2,2,0,0,0,0,
25.3.20,10:00 AM,154,1,Eurasian Curlew,4,1,1,1,1,0,
25.3.20,10:00 AM,154,1,Black-tailed Godwit,37,0,31,4,2,0,
25.3.20,10:00 AM,154,1,Common Redshank,8,0,2,0,6,0,
25.3.20,10:00 AM,154,1,Common Greenshank,1,0,0,1,0,0,
25.3.20,10:00 AM,154,1,Black-headed Ibis,16,11,0,0,5,0,
25.3.20,10:00 AM,154,1,Curlew Sandpiper,2,2,0,0,0,0,
25.3.20,10:00 AM,154,1,Lesser Sand Plover,8,7,0,0,1,0,
25.3.20,10:00 AM,154,1,Little Stint,5,5,0,0,0,0,
25.3.20,10:30 AM,154,2,Great Knot,1,1,0,0,0,0,
25.3.20,10:30 AM,154,2,Curlew Sandpiper,2,2,0,0,0,0,
25.3.20,10:30 AM,154,2,Grey Plover,4,1,0,0,3,0,
25.3.20,10:30 AM,154,2,Broad-billed Sandpiper,1,1,0,0,0,0,
25.3.20,10:30 AM,154,2,Common Redshank,6,6,0,0,0,0,
25.3.20,10:30 AM,154,2,Black-tailed Godwit,37,37,0,0,0,0,
25.3.20,10:30 AM,154,2,Common Greenshank,2,2,0,0,0,0,
25.3.20,10:30 AM,154,2,Black-headed Ibis,7,7,0,0,0,0,
25.3.20,10:30 AM,154,2,Lesser Sand Plover,23,23,0,0,0,0,
25.3.20,10:30 AM,154,2,Little Stint,5,5,0,0,0,0,
25.3.20,11:00 AM,154,3,Curlew Sandpiper,2,2,0,0,0,0,
25.3.20,11:00 AM,154,3,Grey Plover,4,4,0,0,0,0,
25.3.20,11:00 AM,154,3,Broad-billed Sandpiper,1,1,0,0,0,0,
25.3.20,11:00 AM,154,3,Common Redshank,6,6,0,0,0,0,
25.3.20,11:00 AM,154,3,Black-tailed Godwit,37,36,0,1,0,0,
25.3.20,11:00 AM,154,3,Common Greenshank,2,1,0,0,1,0,
25.3.20,11:00 AM,154,3,Black-headed Ibis,7,3,0,0,4,0,
25.3.20,11:00 AM,154,3,Lesser Sand Plover,23,23,0,0,0,0,
25.3.20,11:00 AM,154,3,Little Stint,5,5,0,0,0,0,
25.3.20,11:30 AM,154,4,Pied Avocet,3,3,0,0,0,0,
25.3.20,11:30 AM,154,4,Black-headed Ibis,7,7,0,0,0,0,
25.3.20,11:30 AM,154,4,Black-tailed Godwit,28,28,0,0,0,0,
25.3.20,11:30 AM,154,4,Lesser Sand Plover,23,23,0,0,0,0,
25.3.20,11:30 AM,154,4,Common Redshank,11,11,0,0,0,0,
25.3.20,11:30 AM,154,5,Common Greenshank,6,6,0,0,0,0,
25.3.20,11:30 AM,154,5,Black-headed Ibis,6,6,0,0,0,0,
25.3.20,11:30 AM,154,5,Common Redshank,11,11,0,0,0,0,
25.3.20,11:30 AM,154,5,Black-tailed Godwit,25,25,0,0,0,0,
25.3.20,11:30 AM,154,5,Curlew Sandpiper,1,1,0,0,0,0,
25.3.20,11:30 AM,154,5,Lesser Sand Plover,21,21,0,0,0,0,
25.3.20,12:30 PM,154,6,Little Stint,4,4,0,0,0,0,
25.3.20,12:30 PM,154,6,Kentish Plover,2,2,0,0,0,0,
25.3.20,12:30 PM,154,6,Common Redshank,13,13,0,0,0,0,
25.3.20,12:30 PM,154,6,Common Greenshank,1,1,0,0,0,0,
25.3.20,12:30 PM,154,6,Black-headed Ibis,6,6,0,0,0,0,
25.3.20,12:30 PM,154,6,Black-tailed Godwit,21,21,0,0,0,0,
25.3.20,12:30 PM,154,6,Lesser Sand Plover,22,22,0,0,0,0,
25.3.20,12:30 PM,154,6,Eurasian Curlew,1,1,0,0,0,0,
18.3.20,11:00 AM,163,1,Bar-tailed Godwit,2,2,0,0,0,0,
18.3.20,11:00 AM,163,1,Eurasian Curlew,2,2,0,0,0,0,
18.3.20,11:00 AM,163,1,Whimbrel,5,1,0,0,4,0,
18.3.20,11:00 AM,163,1,Common Redshank,24,24,0,0,0,0,
18.3.20,11:00 AM,163,1,Grey Plover,1,1,0,0,0,0,
18.3.20,11:00 AM,163,1,Lesser Sand Plover,7,7,0,0,0,0,
18.3.20,11:30 AM,163,2,Eurasian Curlew,10,10,0,0,0,0,"Human-19, walking through the segment"
18.3.20,11:30 AM,163,2,Lesser Sand Plover,12,12,0,0,0,0,
18.3.20,11:30 AM,163,2,Grey Plover,2,2,0,0,0,0,
18.3.20,11:30 AM,163,2,Whimbrel,4,4,0,0,0,0,
18.3.20,11:30 AM,163,2,Black-tailed Godwit,4,4,0,0,0,0,
18.3.20,11:30 AM,163,2,Bar-tailed Godwit,1,1,0,0,0,0,
18.3.20,11:30 AM,163,2,Common Redshank,13,13,0,0,0,0,
18.3.20,12.00 PM,163,3,Black-headed Ibis,9,9,0,0,0,0,
18.3.20,12.00 PM,163,3,Black-tailed Godwit,5,5,0,0,0,0,
18.3.20,12.00 PM,163,3,Common Redshank,7,7,0,0,0,0,
18.3.20,12.00 PM,163,3,Whimbrel,3,3,0,0,0,0,
18.3.20,12.00 PM,163,3,Great Knot,1,1,0,0,0,0,
18.3.20,12.00 PM,163,3,Lesser Sand Plover,9,9,0,0,0,0,
18.3.20,12:30 PM,163,4,Black-headed Ibis,16,16,0,0,0,0,
18.3.20,12:30 PM,163,4,Common Redshank,22,22,0,0,0,0,
18.3.20,12:30 PM,163,4,Black-tailed Godwit,24,24,0,0,0,0,
18.3.20,12:30 PM,163,4,Whimbrel,5,5,0,0,0,0,
18.3.20,12:30 PM,163,4,Eurasian Curlew,3,3,0,0,0,0,
18.3.20,12:30 PM,163,4,Lesser Sand Plover,31,31,0,0,0,0,
18.3.20,1:00 PM,163,5,Common Redshank,13,13,0,0,0,0,
18.3.20,1:00 PM,163,5,Black-tailed Godwit,5,5,0,0,0,0,
18.3.20,1:00 PM,163,5,Black-headed Ibis,5,5,0,0,0,0,
18.3.20,1:00 PM,163,5,Lesser Sand Plover,12,12,0,0,0,0,
18.3.20,1:00 PM,163,5,Whimbrel,3,3,0,0,0,0,
18.3.20,1:00 PM,163,5,Grey Plover,2,2,0,0,0,0,
18.3.20,1:30 PM,163,6,Black-tailed Godwit,7,7,0,0,0,0,
18.3.20,1:30 PM,163,6,Common Redshank,18,18,0,0,0,0,
18.3.20,1:30 PM,163,6,Grey Plover,1,1,0,0,0,0,
18.3.20,1:30 PM,163,6,Whimbrel,2,2,0,0,0,0,
18.3.20,1:30 PM,163,6,Black-headed Ibis,7,7,0,0,0,0,
18.3.20,1:30 PM,163,6,Lesser Sand Plover,8,8,0,0,0,0,
18.3.20,1:30 PM,163,6,Eurasian Curlew,1,1,0,0,0,0,
18.3.20,1:30 PM,163,6,Little Stint,2,2,0,0,0,0,
20.3.20,12:00 PM,151,1,Black-headed Ibis,5,0,0,3,2,0,
20.3.20,12:00 PM,151,1,Small Pratincole,7,0,0,0,7,0,
20.3.20,12:00 PM,151,1,Eurasian Curlew,77,0,0,0,77,0,
20.3.20,12:00 PM,151,1,Kentish Plover,1,0,0,1,0,0,
20.3.20,12:00 PM,151,1,Lesser Sand Plover,2,0,0,0,2,0,
20.3.20,12:30 PM,151,2,Kentish Plover,2,2,0,0,0,0,
20.3.20,1:00 PM,151,3,Kentish Plover,6,6,0,0,0,0,
20.3.20,1:30 PM,151,4,Lesser Sand Plover,2,2,0,0,0,0,
20.3.20,1:30 PM,151,4,Kentish Plover,6,6,0,0,0,0,
20.3.20,1:30 PM,151,4,Small Pratincole,1,0,0,0,1,0,
20.3.20,2:00 PM,151,5,Lesser Sand Plover,3,3,0,0,0,0,
20.3.20,2:00 PM,151,5,Kentish Plover,3,3,0,0,0,0,
20.3.20,2:00 PM,151,5,Common Redshank,3,3,0,0,0,0,
20.3.20,2:30 PM,151,6,Eurasian Curlew,1,1,0,0,0,0,
20.3.20,2:30 PM,151,6,Lesser Sand Plover,3,3,0,0,0,0,
20.3.20,2:30 PM,151,6,Kentish Plover,3,3,0,0,0,0,
